ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
5621000,1.15,3061000,1.2,3187000,1.638,11220000,1.643,4201000,2.965,64610000,0.5941,80440,1.043
8011000,0.7317,2697000,1.336,3104000,1.853,11220000,1.643,3632000,3.937,61270000,0.6338,117900,0.9676
6884000,0.8983,2906000,1.428,7438000,0.8756,44800000,1.2,2777000,7.862,6.56E+08,0.3954,77800,1.09
7174000,0.8659,2611000,1.286,4587000,1.144,206700000,0.7484,2799000,7.17,2.76E+09,0.3328,67680,0.8252
6399000,1.013,2906000,1.466,5522000,0.8094,206700000,0.7484,5183000,2.38,1.44E+09,0.3647,80850,0.9235
8406000,0.8016,3659000,0.8395,3771000,1.318,191500000,0.7646,5140000,2.263,474800000,0.4218,75550,1.003
5802000,0.9884,3121000,1.223,6384000,1.018,145700000,0.6803,5093000,2.387,263100000,0.4918,112500,1.015
11480000,0.6887,2967000,1.087,6960000,0.9255,94040000,0.8413,5207000,2.352,38160000,0.6417,103200,0.9241
12040000,0.6118,3022000,1.229,4927000,0.9418,294700000,0.699,5519000,2.237,34410000,0.6634,72580,1.058
7908000,0.7925,3176000,1.132,5901000,0.9742,294700000,0.699,3044000,5.632,5.56E+08,0.3657,120500,1.372
8107000,0.9042,3304000,1.396,3594000,1.334,4.44E+09,0.3795,3389000,4.375,199100000,0.4846,96560,0.857
6385000,0.8762,2804000,1.325,4184000,1.278,4.44E+09,0.3795,2677000,7.614,3.11E+08,0.4219,90690,1.49
7900000,0.7883,2481000,1.494,5176000,1.095,2.53E+09,0.4636,2828000,7.808,26790000,0.7267,86300,1.257
6.00E+06,1.009,3091000,1.21,3697000,1.349,2.53E+09,0.4636,2706000,8.002,2.16E+08,0.4889,79940,1.205
11850000,0.6755,3569000,1.016,3976000,1.239,943200000,0.5628,2933000,6.162,57230000,0.6098,113000,1.137
7282000,0.833,3048000,1.216,6554000,0.8594,943200000,0.5628,3519000,4.069,1.14E+08,0.5087,82520,1.259
8372000,0.8487,2817000,1.166,3717000,1.577,943200000,0.5628,2949000,5.761,73150000,0.5695,64210,0.8555
10090000,0.7946,4031000,1.004,5682000,0.9983,943200000,0.5628,2845000,6.712,34980000,0.6907,104800,0.883
6024000,0.9604,2673000,1.469,4203000,1.25,325800000,0.6435,3119000,5.364,101300000,0.4775,115200,0.8913
7859000,0.7925,3046000,1.427,3771000,1.257,373900000,0.7005,3398000,4.616,87720000,0.5822,80820,0.9787
5569000,1.067,3318000,1.201,4890000,1.17,1.50E+09,0.5545,3049000,5.452,42380000,0.6068,80950,0.926
5345000,0.9375,3607000,1.064,3770000,1.443,1.50E+09,0.5545,2920000,6.338,13230000,1.09,76210,1.029
6999000,0.8372,2639000,1.221,3382000,1.413,1.50E+09,0.5545,2699000,8.377,64300000,0.5404,100800,0.7457
7367000,0.8457,2930000,1.228,4860000,0.9853,1.38E+09,0.469,2679000,8.119,18250000,0.9957,76190,0.9375
10090000,0.6787,3435000,1.071,5668000,0.9358,1.38E+09,0.469,2652000,8.401,953800000,0.3849,71950,1.074
8502000,0.8157,2597000,1.267,7734000,0.8092,1.38E+09,0.469,2701000,8.062,1.64E+09,0.3712,73450,0.8885
9281000,0.778,3291000,1.08,11630000,0.7438,435700000,0.5869,4138000,3.063,6.70E+09,0.2625,111100,1.048
9241000,0.7939,2675000,1.242,6736000,0.9164,435700000,0.5869,3068000,5.553,113700000,0.5608,111500,1.099
5949000,1.017,3027000,1.121,4494000,1.041,585100000,0.4982,3569000,3.746,48600000,0.6672,77840,1.212
4690000,1.394,2899000,1.427,8740000,0.6693,166100000,0.7464,2715000,8.4,26430000,0.7009,84740,1.147
4600000,1.252,3012000,1.221,4787000,1.049,166100000,0.7464,2715000,8.4,15590000,0.9667,108200,1.181
5827000,1.114,3349000,1.347,8019000,0.8338,209900000,0.6449,2687000,8.367,26060000,0.8098,83360,1.041
6651000,0.8678,3528000,1.061,4818000,1.213,23590000,1.593,2687000,8.367,20330000,0.8721,111900,1.066
9.00E+06,0.7454,2988000,1.145,5241000,0.8493,30720000,1.241,2776000,8.104,26450000,0.7607,72850,0.8259
5665000,0.9797,2833000,1.195,7209000,0.9065,231400000,0.8114,5510000,2.337,22600000,0.8709,76760,0.912
5613000,1.036,3269000,1.026,3569000,1.523,163900000,0.7774,5478000,2.264,700200000,0.3895,66010,1.01
5884000,0.9845,3367000,1.172,3741000,1.42,296400000,0.6187,4879000,2.391,3.35E+08,0.4474,75390,0.7984
6094000,0.9423,2941000,1.217,3072000,1.836,296400000,0.6187,5317000,2.213,133400000,0.5667,148700,1.032
8163000,0.6981,2857000,1.164,3986000,1.499,189700000,0.6412,2767000,7.626,9.38E+09,0.2516,85800,0.9079
6870000,0.8206,2669000,1.363,3796000,1.488,189700000,0.6412,2734000,8.168,11260000,1.105,98350,0.9368
5729000,0.9844,2681000,1.335,3864000,1.212,174500000,0.6843,2656000,8.507,27250000,0.8849,76340,0.9951
10350000,0.6542,2924000,1.407,4478000,1.116,174500000,0.6843,2850000,6.941,107400000,0.4804,102100,1.031
9055000,0.75,3056000,1.136,4504000,0.9343,1.84E+09,0.4479,2741000,7.863,89460000,0.5665,47560,0.7022
8605000,0.7781,3083000,1.074,5819000,0.9597,598200000,0.6114,3501000,3.992,42500000,0.6952,87530,1.01
6161000,0.9081,3830000,1.02,7087000,0.8912,3.11E+09,0.4267,2834000,7.948,21820000,0.8558,101600,0.914
7512000,0.7625,2732000,1.129,5406000,1.003,4.29E+09,0.4308,3076000,5.069,52500000,0.6492,49970,0.9589
7622000,0.911,2773000,1.299,3894000,1.206,4.29E+09,0.4308,3621000,3.961,15030000,0.9074,177800,1.185
6491000,0.905,3283000,1.188,4181000,1.14,4.29E+09,0.4308,4195000,3.2,16530000,0.8961,94200,0.9433
9679000,0.7249,3467000,1.064,4096000,1.172,4.29E+09,0.4308,3707000,3.678,34730000,0.8127,67220,0.9557
6014000,0.9723,3244000,1.165,6005000,0.8503,4.29E+09,0.4308,2861000,6.604,11730000,1.131,99430,0.9057
9157000,0.6954,2814000,1.316,3921000,1.282,4.29E+09,0.4308,4129000,3.166,39830000,0.6135,90890,1.047
5926000,1,2950000,1.09,6390000,0.8276,4.29E+09,0.4308,4714000,2.52,26670000,0.7323,96100,0.9177
5890000,0.9309,3233000,1.151,4895000,1.083,8.87E+09,0.3723,5194000,2.405,194600000,0.5364,103700,0.9319
6346000,0.9186,3475000,0.9854,4626000,1.018,8.87E+09,0.3723,5012000,2.4,50370000,0.5817,92620,1.206
6361000,0.8804,2902000,1.212,4240000,1.027,9.07E+09,0.4212,4361000,2.8,15610000,0.9101,125700,0.987
4852000,1.179,3075000,1.16,4022000,1.243,9.07E+09,0.4212,4381000,2.772,399100000,0.3968,85970,0.8925
6883000,0.8684,2658000,1.642,3089000,1.749,9.15E+09,0.3717,2977000,5.601,92760000,0.6424,91460,0.915
9083000,0.6994,2772000,1.32,4416000,1.26,9.15E+09,0.3717,2664000,8.494,23310000,0.756,91010,0.8077
6139000,1.068,3375000,0.9586,4410000,1.066,9.15E+09,0.3717,2614000,9.3,25610000,0.8335,84440,0.9284
8431000,0.7241,3010000,1.273,4234000,1.302,3.52E+09,0.5228,2678000,8.788,26980000,0.782,92990,0.9362
7834000,0.8525,3171000,1.161,5252000,0.9069,1.34E+09,0.4763,2789000,7.842,3.70E+07,0.7945,108400,0.9851
11780000,0.7847,3035000,1.202,3609000,1.224,544400000,0.6125,2783000,7.412,173100000,0.4912,73200,0.7999
4986000,1.196,2920000,1.535,3930000,1.227,391900000,0.5865,2874000,6.492,71200000,0.5821,97480,0.9798
7427000,0.9406,3744000,1.035,3772000,1.559,78680000,0.9061,3095000,5.67,7831000,1.596,73030,1.12
4562000,1.117,2986000,1.405,4069000,1.285,60550000,0.8914,3240000,4.967,55450000,0.5993,83610,1.005
8128000,0.7874,3314000,1.269,2889000,1.972,82160000,0.9159,3197000,4.958,26890000,0.8746,93400,1.121
6417000,0.9659,2634000,1.728,4646000,1.29,82160000,0.9159,2865000,6.498,24090000,0.8743,78380,0.791
5792000,0.864,3136000,1.073,4424000,1.102,62480000,0.8681,3499000,4.263,24280000,0.786,92170,0.9187
7347000,0.8034,2738000,1.281,4182000,1.24,62480000,0.8681,4012000,3.202,25560000,0.7478,55850,1.076
7381000,0.8994,3043000,1.204,4402000,1.117,54840000,1.051,3342000,4.728,65770000,0.5947,79610,1.155
9316000,0.7365,3397000,1.279,5462000,1.015,54840000,1.051,3222000,4.889,66440000,0.579,74520,0.6768
9597000,0.7739,3312000,1.306,4123000,1.105,54840000,1.051,3376000,4.438,29520000,0.7212,81720,1.054
5163000,1.205,3089000,1.042,3759000,1.374,54840000,1.051,2798000,7.16,13260000,1.098,91540,0.9063
6209000,0.9365,3464000,1.024,3295000,1.299,54840000,1.051,2886000,6.646,9330000,1.105,105500,1.119
9820000,0.6886,2785000,1.262,3957000,1.236,356200000,0.5693,4500000,2.773,11050000,1.12,56430,1.022
12790000,0.7089,3155000,1.197,5284000,0.9633,427600000,0.5762,4217000,3.1,473900000,0.5093,80570,1.066
6146000,0.9249,3319000,1.149,3237000,1.792,427600000,0.5762,3910000,3.505,313700000,0.4259,89550,1.049
8437000,0.8402,3144000,1.146,3921000,1.172,122400000,0.8504,3774000,3.692,36120000,0.7102,82840,0.8776
7354000,0.8643,2693000,1.367,4513000,1.121,267800000,0.6571,3752000,3.801,133100000,0.4901,101300,1.13
8325000,0.7512,2625000,1.509,4398000,1.384,257600000,0.6675,3889000,3.443,52110000,0.7071,94100,0.8928
7972000,0.8573,2892000,1.339,4305000,1.492,210900000,0.8658,2789000,7.68,34780000,0.6992,85460,1.178
15100000,0.5716,2987000,1.2,5677000,0.9955,210900000,0.8658,2593000,9.458,18990000,0.9795,122500,1.047
4768000,1.03,2977000,1.477,3608000,1.304,7788000,2.436,2593000,9.458,50160000,0.5792,93520,1.93
5830000,0.8477,2914000,1.378,4679000,1.049,34750000,0.9872,2609000,9.734,28340000,0.8022,74230,1.14
8929000,0.7437,3405000,1.119,4079000,1.157,5687000,2.736,2584000,9.755,34180000,0.7743,61830,0.9025
10020000,0.7479,3160000,1.189,3629000,1.208,12420000,1.682,3955000,3.318,70660000,0.6372,99180,0.9909
9665000,0.7816,3713000,1.076,4399000,1.084,11470000,2.028,3505000,4.089,55130000,0.6471,108900,0.9814
6177000,0.9387,3478000,1.105,4016000,1.571,26540000,1.13,3172000,4.745,82200000,0.5747,103200,1.271
6856000,0.9241,3195000,1.21,4116000,1.118,314700000,1.131,3403000,4.22,43250000,0.6776,103300,1.173
7974000,0.8173,3402000,0.9761,3118000,1.522,2.37E+09,0.7027,3172000,5.056,1.28E+09,0.3639,90880,0.9258
5597000,1.014,2683000,1.369,3593000,1.678,1.06E+09,0.5134,3155000,4.851,1.22E+09,0.3766,71870,0.9085
9438000,0.7836,2611000,1.411,4071000,1.188,1.06E+09,0.5134,3014000,5.985,3.61E+09,0.2958,99890,0.8798
4972000,1.181,2967000,1.333,5660000,0.9797,123300000,0.7974,4777000,2.551,2.81E+09,0.2999,97480,1.288
9643000,0.7614,3096000,1.33,7863000,0.7802,74170000,0.9683,3447000,4.328,14210000,0.9173,140700,1.54
5119000,1.139,2795000,1.542,3907000,1.184,394900000,0.5594,2966000,6.167,27190000,0.6955,115400,0.9911
5164000,0.9414,3352000,1.285,4939000,1.099,317100000,0.6027,2669000,8.412,101300000,0.5743,107900,0.94
4343000,1.203,2761000,1.209,4139000,1.234,15190000,1.897,3100000,5.585,16420000,0.9497,67570,0.7853
6267000,1.113,2935000,1.446,2897000,1.705,6687000,3.014,3538000,4.063,51740000,0.6543,77460,0.983
6161000,0.9389,3476000,1.061,3150000,1.872,18330000,1.504,3236000,4.924,237100000,0.3934,90120,1.149
7577000,0.9283,4310000,0.8698,3758000,1.357,12450000,2.084,2649000,8.754,13420000,1.04,48220,0.9657
6815000,0.8754,3006000,1.353,5098000,1.143,21140000,1.434,2654000,8.723,403700000,0.39,64190,0.8515
6435000,1.003,3043000,1.367,4710000,0.9635,3.80E+07,0.9672,4303000,2.98,18860000,0.9016,93200,1
6633000,0.8579,2767000,1.144,4074000,1.202,2.39E+09,0.5081,4434000,2.779,50300000,0.5932,85940,0.9619
6142000,0.9468,2974000,1.205,9046000,0.7239,1.53E+09,0.5033,2921000,6.235,47980000,0.6245,85900,1.138
6891000,0.7995,3443000,1.242,7988000,0.7713,1.53E+09,0.5033,5019000,2.429,33430000,0.7024,90330,1.063
5527000,1.073,2658000,1.372,4464000,1.181,985400000,0.5513,6111000,1.801,19100000,0.9073,78400,0.7148
7429000,0.7596,3156000,1.218,4495000,1.134,985400000,0.5513,6146000,2.095,34580000,0.6899,101800,0.9556
11050000,0.5898,3306000,1.093,6189000,0.8233,10690000,2.121,6737000,1.862,86310000,0.5231,121400,1.066
6155000,0.9272,3355000,1.235,6155000,0.8779,16090000,1.491,7025000,1.79,12050000,1.096,60190,0.7907
5623000,0.98,2954000,1.258,4037000,1.135,16090000,1.491,7107000,1.695,7966000,1.24,96520,1.028
6842000,0.9438,2956000,1.331,5116000,0.9319,14200000,1.562,6114000,2.24,65330000,0.5817,127600,1.108
4992000,1.143,2743000,1.25,3419000,1.471,14770000,1.983,6481000,1.906,41690000,0.5996,80190,1.589
9719000,0.7757,4869000,0.896,5708000,0.9882,3.64E+09,5.421,7096000,1.794,37140000,0.7029,67890,1.193
6490000,0.9384,3031000,1.165,3542000,1.553,3.38E+09,3.938,7449000,1.766,39310000,0.7617,87810,1.155
5445000,0.9168,3353000,1.037,3784000,1.571,1.53E+09,4.366,7430000,1.776,43330000,0.5681,117800,1.03
7588000,0.8009,3137000,1.31,4695000,1.116,3693000,8.752,5857000,1.982,49080000,0.6495,124000,0.9093
7160000,0.8622,2624000,1.425,4946000,0.9414,3148000,9.091,3865000,3.794,80480000,0.5293,85380,0.8792
7807000,0.8342,2785000,1.387,4512000,1.128,3148000,9.091,3635000,3.622,4.12E+08,0.4135,81170,0.8293
4285000,1.168,3376000,1.272,3465000,1.306,4483000,4.084,2792000,7.117,264800000,0.4589,131900,1.199
9604000,0.7974,2984000,1.11,3097000,2.024,5442000,4.644,2792000,7.117,66980000,0.6441,91020,0.8774
6188000,0.945,3293000,1.264,3434000,1.317,16640000,1.42,4228000,2.79,106500000,0.5236,77700,1.037
8424000,0.7691,3429000,1.212,3992000,1.229,32930000,0.9097,3495000,3.851,38580000,0.642,90570,1.052
6949000,0.8985,3590000,1.053,3482000,1.421,58650000,0.9401,3705000,3.59,41580000,0.6246,87390,1.197
9163000,0.7012,2963000,1.369,4108000,1.09,58650000,0.9401,3421000,4.414,94970000,0.546,103500,0.681
9207000,0.7406,2676000,1.503,4717000,1.199,4.97E+09,0.3931,3610000,4.109,23070000,0.8537,89550,0.7225
4695000,1.249,3024000,1.264,3846000,1.576,4.14E+09,0.4866,3768000,3.735,1.34E+09,0.3706,86930,1.317
6272000,1.178,3267000,1.253,4822000,1.043,4.14E+09,0.4866,2696000,8.795,923800000,0.3621,91260,1.043
4052000,1.285,3577000,1.126,3602000,1.321,4.14E+09,0.4866,2697000,8.834,13980000,1.003,57480,0.7636
5682000,1.041,3512000,1.092,3968000,1.151,4.14E+09,0.4866,2693000,8.439,38660000,0.8036,128000,1.14
6568000,0.8757,2979000,1.149,4106000,1.359,4.14E+09,0.4866,2621000,9.271,35550000,0.6922,87780,0.7006
6120000,1.058,3009000,1.179,4299000,1.138,9.76E+09,0.3742,2681000,9.07,43950000,0.6891,120800,1.067
7292000,0.9014,2676000,1.435,4112000,1.339,7.59E+09,0.4787,2613000,9.076,36860000,0.6577,81100,1.212
8633000,0.887,2828000,1.121,3659000,1.435,5.16E+09,0.4005,3410000,4.562,28310000,0.7649,93360,1.02
14950000,0.6161,2947000,1.215,4255000,1.315,5.16E+09,0.4005,3294000,5.034,19190000,0.8851,122700,1.02
5792000,1.044,2607000,1.315,3721000,1.323,6.17E+09,0.4433,3475000,4.182,97970000,0.5906,106900,0.8082
6455000,0.8696,3279000,1.111,3503000,1.186,6.17E+09,0.4433,3136000,5.084,71710000,0.6221,96810,0.9638
8130000,0.7974,2778000,1.381,3740000,1.284,7.73E+09,0.4338,3123000,5.898,10600000,1.316,81740,0.9979
6679000,0.9151,3546000,1.059,3981000,1.301,5.47E+09,0.4303,4494000,2.77,21720000,0.8766,113600,0.8134
7685000,0.8458,2709000,1.076,4114000,1.137,5.47E+09,0.4303,2719000,7.961,13970000,1.067,79420,0.9547
13980000,0.6234,2895000,1.368,4440000,1.119,5.47E+09,0.4303,2777000,7.199,24640000,0.8413,79360,0.9128
6222000,0.9571,2782000,1.421,5337000,1.126,5.47E+09,0.4303,3103000,5.378,36710000,0.683,79040,0.9129
9730000,0.7788,2929000,1.422,4791000,1.036,3.53E+09,0.4261,3930000,3.166,30170000,0.7591,73010,0.8636
7398000,0.9541,3417000,0.9503,3948000,1.405,3.53E+09,0.4261,4603000,2.657,41770000,0.6333,74400,0.9071
4599000,1.237,3138000,1.111,4967000,1.058,3.53E+09,0.4261,5699000,2.013,56370000,0.605,85810,0.8902
10930000,0.7006,2985000,1.126,6181000,0.9641,3.53E+09,0.4261,5699000,2.013,33820000,0.7004,90320,1.063
6310000,0.927,3108000,1.385,4797000,1.172,3.53E+09,0.4261,5629000,2.221,20760000,0.912,86940,0.8568
4903000,1.083,3640000,1.155,4489000,1.229,902500000,0.4713,5620000,2.429,26910000,0.7647,79210,0.7357
7471000,0.7894,3727000,0.9414,3791000,1.244,30890000,1.258,4349000,2.929,76490000,0.5833,105300,1.019
6141000,0.9475,3606000,0.9896,3780000,1.287,38950000,1.184,2867000,6.435,16640000,0.897,92030,1.011
14120000,0.6747,2820000,1.272,4452000,1.087,14610000,1.844,3016000,5.437,16850000,0.8814,90430,0.9408
11750000,0.7432,3135000,1.279,3601000,1.178,9599000,2.182,4536000,2.658,12760000,1.128,82000,0.8587
5779000,0.923,2733000,1.166,4343000,1.185,6476000,2.78,4324000,2.903,67940000,0.6136,97400,0.9283
5375000,1.117,2861000,1.244,3902000,1.399,15100000,1.944,4038000,3.141,42490000,0.6768,81400,1.124
5987000,0.9585,3069000,1.197,4755000,1.073,5671000,3.393,2794000,7.687,59180000,0.6425,107100,0.7985
9411000,0.7251,4299000,0.7935,3662000,1.236,15750000,1.853,2746000,7.735,25870000,0.8302,97890,1.196
6646000,0.9225,2844000,1.223,4080000,1.246,13420000,1.748,2652000,9.113,29720000,0.7063,71730,0.8067
6107000,0.9169,2906000,1.45,4129000,1.293,8471000,2.201,2885000,6.125,296200000,0.4635,89250,1.007
4718000,0.9533,3519000,1.007,3572000,1.219,25180000,1.274,2794000,7.281,38600000,0.7028,67620,1.044
11550000,0.7754,3559000,1.096,3757000,1.241,394600000,0.5843,3860000,3.671,26040000,0.85,90090,1
6907000,0.791,2986000,1.298,4327000,0.9843,417200000,0.5814,2986000,6.03,20410000,0.8983,63740,0.905
6717000,0.8053,3147000,1.294,6337000,0.9341,417200000,0.5814,2946000,6.41,8242000,1.38,69160,0.7385
5497000,0.9093,2994000,1.29,3529000,1.45,417200000,0.5814,3254000,4.851,7573000,1.548,95710,1.176
11410000,0.6795,3366000,1.211,3723000,1.263,101200000,0.7156,3292000,4.475,6963000,1.931,125900,1.406
12020000,0.6796,2882000,1.296,3993000,1.186,1.84E+08,0.6485,3225000,5.099,4953000,2.272,114400,1.576
5357000,1.09,2771000,1.621,4414000,1.056,1.84E+08,0.6485,2638000,8.793,4953000,2.272,98340,0.9804
6099000,0.9856,3903000,0.9562,5026000,1.016,226100000,0.7733,2862000,7.02,6453000,1.913,65440,0.8766
13630000,0.6652,3226000,1.275,4111000,1.305,226100000,0.7733,3780000,3.403,5129000,1.903,77130,1.194
6283000,0.9089,2672000,1.721,3982000,1.154,282600000,0.7629,3970000,3.331,8370000,2.315,80060,0.8935
7732000,0.7763,2842000,1.206,3532000,1.316,3.16E+08,0.571,3958000,3.308,6011000,2.654,81850,1.094
5479000,1.062,3279000,1.135,4164000,1.043,272800000,0.5966,4058000,3.072,5810000,2.62,97920,0.8924
6871000,0.8491,3321000,1.018,4297000,1.177,60370000,0.9448,4004000,3.214,5263000,2.611,104100,0.8887
7821000,0.8421,3901000,1.045,3478000,1.361,467100000,0.5864,2677000,9.219,4434000,2.649,92840,1.27
5766000,1.05,3119000,1.299,5284000,0.9723,467100000,0.5864,2671000,9.149,4385000,2.598,70540,0.9916
15610000,0.6708,2514000,1.754,5939000,0.917,287700000,0.6686,2622000,9.651,5178000,2.504,113800,0.812
6269000,0.9742,2851000,1.333,4482000,1.195,287700000,0.6686,2626000,9.278,5047000,2.558,68350,1.026
6454000,0.8925,2856000,1.4,4215000,1.194,155700000,0.7687,2873000,6.424,3854000,3.086,83600,0.9729
5662000,1.15,3170000,1.137,4635000,1.146,527600000,0.5436,3363000,4.393,3981000,2.986,72730,0.8306
9034000,0.784,3050000,1.169,5348000,1.015,527600000,0.5436,3237000,5.038,4511000,2.751,85620,0.8013
8024000,0.7648,2711000,1.116,3980000,1.267,71180000,0.9812,3075000,5.782,5182000,2.676,96300,1.036
4903000,1.118,2961000,1.21,3819000,1.233,34340000,0.9973,2850000,7.382,3757000,2.985,103200,0.9692
4791000,1.352,3081000,1.187,4872000,1.19,107600000,0.8256,3641000,4.104,4558000,2.79,88340,1.021
6133000,0.9691,3343000,1.076,6485000,0.877,500100000,0.703,3787000,3.516,4178000,2.796,117800,1.325
11720000,0.709,2690000,1.324,3838000,1.382,277100000,0.6263,4154000,3.077,4198000,2.76,65280,0.8844
19790000,0.578,3725000,1.009,4932000,0.9499,277100000,0.6263,2916000,6.43,5144000,2.621,105700,0.8764
11540000,0.7847,2788000,1.33,3951000,1.338,277100000,0.6263,2984000,5.948,7061000,1.892,114200,1.068
15970000,0.5965,3748000,0.9769,4271000,1.13,277100000,0.6263,3884000,3.416,4783000,2.39,85130,0.9561
6540000,0.9001,3142000,1.214,6683000,0.9491,277100000,0.6263,3276000,4.773,4813000,2.398,90310,0.9696
9141000,0.7775,3033000,1.234,5550000,1.036,277100000,0.6263,3737000,3.652,4874000,2.438,66830,1.052
8265000,0.7237,3290000,1.161,4006000,1.408,153500000,0.6755,3952000,3.317,4354000,2.577,69050,0.8851
9790000,0.7861,3989000,1.02,3882000,1.358,58490000,1.089,3857000,3.515,4787000,2.595,74830,1.091
8323000,0.6703,3379000,0.968,5502000,0.961,75590000,0.9118,3124000,5.325,4787000,2.595,100200,1.092
10700000,0.6582,3097000,1.032,8807000,0.7624,192600000,0.8854,3589000,3.634,4847000,2.661,95880,1.085
6052000,0.9548,2846000,1.262,5370000,0.8924,77910000,1.007,4380000,3.009,4496000,2.708,88980,1.152
7694000,0.8304,2570000,1.472,3726000,1.473,10110000,2.265,3478000,4.157,4342000,2.675,70690,0.9048
11080000,0.7221,3024000,1.221,3548000,1.078,12860000,1.873,2684000,8.441,4247000,2.312,82850,1.121
7219000,0.8459,3092000,1.05,4034000,1.314,8888000,1.794,2621000,8.848,5632000,2.145,102500,1.152
6611000,0.9092,3059000,1.122,3290000,1.365,20140000,1.372,2716000,8.246,6155000,2.089,102900,1.104
4809000,1.079,2883000,1.311,5924000,0.8341,20140000,1.372,2926000,7.093,5232000,1.865,65790,0.8509
4636000,1.16,3308000,1.247,3816000,1.361,25240000,1.238,2638000,8.889,6059000,1.748,111300,1.052
5191000,1.036,3102000,1.087,4026000,1.254,100800000,1.039,2722000,8.717,8800000,1.49,76060,0.7811
7499000,0.9339,2855000,1.358,3719000,1.139,7948000,2.317,2715000,8.077,22360000,0.9076,55830,0.8472
9730000,0.7872,2974000,1.727,3647000,1.234,16780000,1.523,3047000,5.554,61890000,0.6646,85320,1.108
7508000,0.8472,2419000,1.807,4857000,0.9073,18970000,1.256,2689000,8.793,534300000,0.3803,75760,0.859
5958000,0.9311,2775000,1.317,4154000,1.127,9624000,2.853,3149000,5.559,17230000,0.9666,101000,0.8202
7045000,0.9234,4142000,1.016,4670000,1.085,54250000,1.072,2952000,6.316,4.79E+09,0.29,75600,0.9924
4744000,1.193,2883000,1.375,4813000,1.244,2.75E+09,0.4161,3062000,5.701,1.29E+09,0.3692,80890,0.7893
5323000,1.076,2614000,1.365,4533000,1.007,2.75E+09,0.4161,3541000,4.011,1.22E+08,0.576,98240,1.186
4800000,1.115,2762000,1.207,8029000,0.7948,2.75E+09,0.4161,3424000,4.525,23560000,0.8003,93860,1.205
6444000,0.9288,2601000,1.21,7325000,0.7822,2.75E+09,0.4161,3568000,3.963,89910000,0.506,113100,0.7704
7085000,0.8471,3107000,1.048,4307000,1.208,2.75E+09,0.4161,3360000,4.278,30280000,0.8196,96740,1.026
8700000,0.8154,3658000,1.195,3445000,1.249,2.75E+09,0.4161,3482000,4.133,3.57E+08,0.4413,97460,0.8154
6048000,0.945,3161000,1.236,6195000,0.9003,1.60E+09,0.5059,2818000,7.033,107600000,0.4932,89530,0.9042
11440000,0.6764,3273000,1.027,4377000,1.092,1.32E+09,0.5065,2955000,6.187,27130000,0.7706,63490,0.8913
9532000,0.7626,2916000,1.173,3212000,1.489,426800000,0.6815,3411000,4.314,5.38E+08,0.4389,101300,1.03
10170000,0.6463,2896000,1.231,4197000,1.163,1.68E+09,0.4242,3047000,5.537,13850000,1.098,106400,0.9017
5595000,0.9746,2875000,1.3,3941000,1.014,1.68E+09,0.4242,3379000,4.661,12660000,1.063,87650,0.9088
6194000,0.9669,2688000,1.244,5754000,0.9328,1.68E+09,0.4242,3917000,3.249,79300000,0.5752,75510,0.9922
5206000,0.9122,2846000,1.261,5306000,0.9539,5256000,3.604,2666000,8.755,135100000,0.5139,92130,0.897
10410000,0.7582,3170000,1.173,5674000,0.8343,7.50E+09,7.995,2592000,9.796,250500000,0.4297,128300,1.389
8151000,0.901,3382000,1.084,3959000,1.416,1.04E+09,4.195,2612000,9.826,145700000,0.5376,85610,1.049
10240000,0.6878,3159000,1.274,3466000,1.452,5.03E+09,7.04,2606000,9.329,99110000,0.6723,69020,0.9737
6240000,0.9185,2824000,1.363,3520000,1.243,8755000,4.954,2795000,7.266,28830000,0.8035,91470,0.8466
6976000,0.8942,3097000,1.249,3870000,1.189,3462000,5.453,4243000,2.818,30220000,0.7585,97660,0.9803
9562000,0.7151,3075000,1.241,4151000,1.059,63140000,0.9566,4259000,2.979,459700000,0.4052,91960,1.02
7136000,0.8793,2593000,1.244,3901000,1.363,63140000,0.9566,4531000,2.881,43820000,0.6415,85400,0.948
9334000,0.722,2685000,1.434,7932000,0.7179,63140000,0.9566,2762000,8.12,18890000,1,76810,1.014
8441000,0.761,2716000,1.32,4385000,1.166,3407000,6.713,3719000,3.671,19150000,1.008,58790,0.9116
6708000,0.8861,2359000,1.458,3478000,1.243,14220000,1.858,2863000,6.324,17280000,1.071,86880,0.8835
7714000,0.7851,3517000,1.275,3858000,1.182,8383000,2.379,2972000,6.053,13100000,1.041,113300,0.8636
5308000,1.215,2844000,1.241,4525000,1.326,8.00E+07,0.8289,3047000,5.739,68310000,0.6319,94660,0.9384
5464000,1.088,2994000,1.138,4255000,1.263,8.00E+07,0.8289,3446000,4.374,1.92E+08,0.4485,106200,0.8902
5309000,1.086,3147000,1.063,3538000,1.435,113900000,0.9747,3741000,3.619,1.94E+09,0.3679,136900,1.175
6291000,0.9313,2777000,1.191,4039000,1.419,113900000,0.9747,3035000,5.769,2.60E+09,0.2962,82880,0.8316
6726000,0.8381,2756000,1.409,3906000,1.45,113900000,0.9747,3364000,4.446,1.76E+09,0.3869,72840,0.7447
